Symbol,Date,Delivery,Close,UClose1
SP2_0,19900418,199006,641.15,342.9
SP2_0,19900419,199006,637.85,339.6
SP2_0,19900420,199006,634.65,336.4
SP2_0,19900423,199006,630.9,332.65
SP2_0,19900424,199006,630.7,332.45
SP2_0,19900425,199006,632.5,334.25
SP2_0,19900426,199006,633.55,335.3
SP2_0,19900427,199006,627.1,328.85
SP2_0,19900430,199006,630.35,332.1
SP2_0,19900501,199006,631.9,333.65
SP2_0,19900502,199006,635.2,336.95
SP2_0,19900503,199006,635.4,337.15
SP2_0,19900504,199006,638.15,339.9
SP2_0,19900507,199006,640.75,342.5
SP2_0,19900508,199006,643.35,345.1
SP2_0,19900509,199006,643.2,344.95
SP2_0,19900510,199006,643.3,345.05
SP2_0,19900511,199006,652.5,354.25
SP2_0,19900514,199006,655.15,356.9
SP2_0,19900515,199006,654.75,356.5
SP2_0,19900516,199006,653.6,355.35
SP2_0,19900517,199006,654.2,355.95
SP2_0,19900518,199006,653.85,355.6
SP2_0,19900521,199006,657.25,359
SP2_0,19900522,199006,659.05,360.8
SP2_0,19900523,199006,659,360.75
SP2_0,19900524,199006,658.1,359.85
SP2_0,19900525,199006,653.6,355.35
SP2_0,19900529,199006,660.85,362.6
SP2_0,19900530,199006,661.25,363
SP2_0,19900531,199006,660,361.75
SP2_0,19900601,199006,661.8,363.55
SP2_0,19900604,199006,667,368.75
SP2_0,19900605,199006,666,367.75
SP2_0,19900606,199006,664.2,365.95
SP2_0,19900607,199006,662.15,363.9
SP2_0,19900608,199009,657.7,364.45
SP2_0,19900611,199009,661.05,367.8
SP2_0,19900612,199009,664.85,371.6
SP2_0,19900613,199009,663.65,370.4
SP2_0,19900614,199009,661.75,368.5
SP2_0,19900615,199009,661.2,367.95
SP2_0,19900618,199009,655.15,361.9
SP2_0,19900619,199009,656.85,363.6
SP2_0,19900620,199009,657.65,364.4
SP2_0,19900621,199009,660.15,366.9
SP2_0,19900622,199009,653.4,360.15
SP2_0,19900625,199009,650.85,357.6
SP2_0,19900626,199009,649.2,355.95
SP2_0,19900627,199009,652.7,359.45
SP2_0,19900628,199009,655.4,362.15
SP2_0,19900629,199009,655.6,362.35
SP2_0,19900702,199009,657.65,364.4
SP2_0,19900703,199009,657.25,364
SP2_0,19900705,199009,653.05,359.8
SP2_0,19900706,199009,655.5,362.25
SP2_0,19900709,199009,656.35,363.1
SP2_0,19900710,199009,653.75,360.5
SP2_0,19900711,199009,658.65,365.4
SP2_0,19900712,199009,662.7,369.45
SP2_0,19900713,199009,664.15,370.9
SP2_0,19900716,199009,665.55,372.3
SP2_0,19900717,199009,663.65,370.4
SP2_0,19900718,199009,660.4,367.15
SP2_0,19900719,199009,661.7,368.45
SP2_0,19900720,199009,658.05,364.8
SP2_0,19900723,199009,651.05,357.8
SP2_0,19900724,199009,650.9,357.65
SP2_0,19900725,199009,652.9,359.65
SP2_0,19900726,199009,651.5,358.25
SP2_0,19900727,199009,648.75,355.5
SP2_0,19900730,199009,651.5,358.25
SP2_0,19900731,199009,651.85,358.6
SP2_0,19900801,199009,650.7,357.45
SP2_0,19900802,199009,647.15,353.9
SP2_0,19900803,199009,639.9,346.65
SP2_0,19900806,199009,627.65,334.4
SP2_0,19900807,199009,630.45,337.2
SP2_0,19900808,199009,632.8,339.55
SP2_0,19900809,199009,634.65,341.4
SP2_0,19900810,199009,630.55,337.3
SP2_0,19900813,199009,633.05,339.8
SP2_0,19900814,199009,634,340.75
SP2_0,19900815,199009,634.9,341.65
SP2_0,19900816,199009,625,331.75
SP2_0,19900817,199009,621.9,328.65
SP2_0,19900820,199009,622.95,329.7
SP2_0,19900821,199009,616.75,323.5
SP2_0,19900822,199009,610.45,317.2
SP2_0,19900823,199009,599.5,306.25
SP2_0,19900824,199009,606.25,313
SP2_0,19900827,199009,616.05,322.8
SP2_0,19900828,199009,615.9,322.65
SP2_0,19900829,199009,617.1,323.85
SP2_0,19900830,199009,611.8,318.55
SP2_0,19900831,199009,615.8,322.55
SP2_0,19900904,199009,617.5,324.25
SP2_0,19900905,199009,618.1,324.85
SP2_0,19900906,199009,614,320.75
SP2_0,19900907,199009,616.9,323.65
SP2_0,19900910,199009,614.7,321.45
SP2_0,19900911,199009,615,321.75
SP2_0,19900912,199009,615.4,322.15
SP2_0,19900913,199012,611.65,321.9
SP2_0,19900914,199012,609.2,319.45
SP2_0,19900917,199012,610.85,321.1
SP2_0,19900918,199012,611.35,321.6
SP2_0,19900919,199012,608.45,318.7
SP2_0,19900920,199012,604.15,314.4
SP2_0,19900921,199012,604.35,314.6
SP2_0,19900924,199012,597.05,307.3
SP2_0,19900925,199012,601.05,311.3
SP2_0,19900926,199012,598.05,308.3
SP2_0,19900927,199012,592.45,302.7
SP2_0,19900928,199012,596.5,306.75
SP2_0,19901001,199012,608,318.25
SP2_0,19901002,199012,608.1,318.35
SP2_0,19901003,199012,603.45,313.7
SP2_0,19901004,199012,605.05,315.3
SP2_0,19901005,199012,604.6,314.85
SP2_0,19901008,199012,607.15,317.4
SP2_0,19901009,199012,595.5,305.75
SP2_0,19901010,199012,591.95,302.2
SP2_0,19901011,199012,587.1,297.35
SP2_0,19901012,199012,591.45,301.7
SP2_0,19901015,199012,595.75,306
SP2_0,19901016,199012,591,301.25
SP2_0,19901017,199012,590.35,300.6
SP2_0,19901018,199012,597.9,308.15
SP2_0,19901019,199012,602.8,313.05
SP2_0,19901022,199012,605.25,315.5
SP2_0,19901023,199012,603.55,313.8
SP2_0,19901024,199012,605.2,315.45
SP2_0,19901025,199012,601.15,311.4
SP2_0,19901026,199012,596,306.25
SP2_0,19901029,199012,593.75,304
SP2_0,19901030,199012,595.95,306.2
SP2_0,19901031,199012,596.55,306.8
SP2_0,19901101,199012,598.2,308.45
SP2_0,19901102,199012,602.95,313.2
SP2_0,19901105,199012,605.15,315.4
SP2_0,19901106,199012,601.55,311.8
SP2_0,19901107,199012,597,307.25
SP2_0,19901108,199012,599.55,309.8
SP2_0,19901109,199012,605.3,315.55
SP2_0,19901112,199012,610.25,320.5
SP2_0,19901113,199012,608.9,319.15
SP2_0,19901114,199012,611.45,321.7
SP2_0,19901115,199012,607.8,318.05
SP2_0,19901116,199012,609.05,319.3
SP2_0,19901119,199012,610.9,321.15
SP2_0,19901120,199012,606.55,316.8
SP2_0,19901121,199012,607.6,317.85
SP2_0,19901123,199012,605.25,315.5
SP2_0,19901126,199012,607.95,318.2
SP2_0,19901127,199012,609.4,319.65
SP2_0,19901128,199012,609,319.25
SP2_0,19901129,199012,606.5,316.75
SP2_0,19901130,199012,613.8,324.05
SP2_0,19901203,199012,614.25,324.5
SP2_0,19901204,199012,617.95,328.2
SP2_0,19901205,199012,621.55,331.8
SP2_0,19901206,199012,620.25,330.5
SP2_0,19901207,199012,618,328.25
SP2_0,19901210,199012,619.4,329.65
SP2_0,19901211,199012,618.3,328.55
SP2_0,19901212,199012,621.3,331.55
SP2_0,19901213,199012,619.7,329.95
SP2_0,19901214,199103,616.9,329.65
SP2_0,19901217,199103,616.4,329.15
SP2_0,19901218,199103,620.35,333.1
SP2_0,19901219,199103,619.15,331.9
SP2_0,19901220,199103,620.1,332.85
SP2_0,19901221,199103,622,334.75
SP2_0,19901224,199103,618.45,331.2
SP2_0,19901226,199103,621,333.75
SP2_0,19901227,199103,618.05,330.8
SP2_0,19901228,199103,618.9,331.65
SP2_0,19901231,199103,617.9,330.65
SP2_0,19910102,199103,614.1,326.85
SP2_0,19910103,199103,611.4,324.15
SP2_0,19910104,199103,610.5,323.25
SP2_0,19910107,199103,604.8,317.55
SP2_0,19910108,199103,604.45,317.2
SP2_0,19910109,199103,599.9,312.65
SP2_0,19910110,199103,603.25,316
SP2_0,19910111,199103,603.45,316.2
SP2_0,19910114,199103,601.6,314.35
SP2_0,19910115,199103,601.6,314.35
SP2_0,19910116,199103,605.4,318.15
SP2_0,19910117,199103,619.25,332
SP2_0,19910118,199103,621.15,333.9
SP2_0,19910121,199103,620.2,332.95
SP2_0,19910122,199103,617.1,329.85
SP2_0,19910123,199103,618.65,331.4
SP2_0,19910124,199103,624.05,336.8
SP2_0,19910125,199103,625.15,337.9
SP2_0,19910128,199103,624,336.75
SP2_0,19910129,199103,623.95,336.7
SP2_0,19910130,199103,629.5,342.25
SP2_0,19910131,199103,631.9,344.65
SP2_0,19910201,199103,630.65,343.4
SP2_0,19910204,199103,636.2,348.95
SP2_0,19910205,199103,640.05,352.8
SP2_0,19910206,199103,647.1,359.85
SP2_0,19910207,199103,645.15,357.9
SP2_0,19910208,199103,647.95,360.7
SP2_0,19910211,199103,657.15,369.9
SP2_0,19910212,199103,653.55,366.3
SP2_0,19910213,199103,657.5,370.25
SP2_0,19910214,199103,652.6,365.35
SP2_0,19910215,199103,656.7,369.45
SP2_0,19910219,199103,657.4,370.15
SP2_0,19910220,199103,653.75,366.5
SP2_0,19910221,199103,653.15,365.9
SP2_0,19910222,199103,654.1,366.85
SP2_0,19910225,199103,655.3,368.05
SP2_0,19910226,199103,651.05,363.8
SP2_0,19910227,199103,656.35,369.1
SP2_0,19910228,199103,654.05,366.8
SP2_0,19910301,199103,658.5,371.25
SP2_0,19910304,199103,656.9,369.65
SP2_0,19910305,199103,664.6,377.35
SP2_0,19910306,199103,663.85,376.6
SP2_0,19910307,199103,662.9,375.65
SP2_0,19910308,199106,662.65,378.9
SP2_0,19910311,199106,660.75,377
SP2_0,19910312,199106,657.95,374.2
SP2_0,19910313,199106,662.8,379.05
SP2_0,19910314,199106,660.7,376.95
SP2_0,19910315,199106,659.3,375.55
SP2_0,19910318,199106,659.75,376
SP2_0,19910319,199106,653.75,370
SP2_0,19910320,199106,655.15,371.4
SP2_0,19910321,199106,653.4,369.65
SP2_0,19910322,199106,654.95,371.2
SP2_0,19910325,199106,656.6,372.85
SP2_0,19910326,199106,663.45,379.7
SP2_0,19910327,199106,662.3,378.55
SP2_0,19910328,199106,660,376.25
SP2_0,19910401,199106,657.35,373.6
SP2_0,19910402,199106,665.8,382.05
SP2_0,19910403,199106,664.4,380.65
SP2_0,19910404,199106,665.75,382
SP2_0,19910405,199106,661.15,377.4
SP2_0,19910408,199106,664.85,381.1
SP2_0,19910409,199106,659.35,375.6
SP2_0,19910410,199106,659.55,375.8
SP2_0,19910411,199106,664.85,381.1
SP2_0,19910412,199106,666.15,382.4
SP2_0,19910415,199106,666.15,382.4
SP2_0,19910416,199106,672.9,389.15
SP2_0,19910417,199106,675.9,392.15
SP2_0,19910418,199106,674.5,390.75
SP2_0,19910419,199106,670.1,386.35
SP2_0,19910422,199106,667.05,383.3
SP2_0,19910423,199106,666.5,382.75
SP2_0,19910424,199106,667.5,383.75
SP2_0,19910425,199106,663.95,380.2
SP2_0,19910426,199106,663.85,380.1
SP2_0,19910429,199106,659.2,375.45
SP2_0,19910430,199106,659.65,375.9
SP2_0,19910501,199106,665.35,381.6
SP2_0,19910502,199106,665.15,381.4
SP2_0,19910503,199106,665.55,381.8
SP2_0,19910506,199106,664.6,380.85
SP2_0,19910507,199106,660.75,377
SP2_0,19910508,199106,663.8,380.05
SP2_0,19910509,199106,668.35,384.6
SP2_0,19910510,199106,659.75,376
SP2_0,19910513,199106,661.5,377.75
SP2_0,19910514,199106,656.35,372.6
SP2_0,19910515,199106,653.4,369.65
SP2_0,19910516,199106,656.6,372.85
SP2_0,19910517,199106,658.05,374.3
SP2_0,19910520,199106,657.15,373.4
SP2_0,19910521,199106,660.75,377
SP2_0,19910522,199106,661.25,377.5
SP2_0,19910523,199106,659.6,375.85
SP2_0,19910524,199106,662.15,378.4
SP2_0,19910528,199106,666.55,382.8
SP2_0,19910529,199106,667.9,384.15
SP2_0,19910530,199106,671.25,387.5
SP2_0,19910531,199106,673.45,389.7
SP2_0,19910603,199106,672.1,388.35
SP2_0,19910604,199106,672.35,388.6
SP2_0,19910605,199106,669.65,385.9
SP2_0,19910606,199106,668.1,384.35
SP2_0,19910607,199106,663.95,380.2
SP2_0,19910610,199106,662.4,378.65
SP2_0,19910611,199106,665.85,382.1
SP2_0,19910612,199106,660.85,377.1
SP2_0,19910613,199106,662.05,378.3
SP2_0,19910614,199109,666.1,385.1
SP2_0,19910617,199109,664.7,383.7
SP2_0,19910618,199109,662.85,381.85
SP2_0,19910619,199109,658.9,377.9
SP2_0,19910620,199109,659.6,378.6
SP2_0,19910621,199109,661.55,380.55
SP2_0,19910624,199109,654.5,373.5
SP2_0,19910625,199109,654.85,373.85
SP2_0,19910626,199109,656.35,375.35
SP2_0,19910627,199109,658.35,377.35
SP2_0,19910628,199109,653.25,372.25
SP2_0,19910701,199109,661.5,380.5
SP2_0,19910702,199109,661.65,380.65
SP2_0,19910703,199109,657,376
SP2_0,19910705,199109,657.2,376.2
SP2_0,19910708,199109,661.25,380.25
SP2_0,19910709,199109,659.6,378.6
SP2_0,19910710,199109,659.55,378.55
SP2_0,19910711,199109,661.3,380.3
SP2_0,19910712,199109,663.6,382.6
SP2_0,19910715,199109,665.5,384.5
SP2_0,19910716,199109,665.4,384.4
SP2_0,19910717,199109,664.35,383.35
SP2_0,19910718,199109,667.75,386.75
SP2_0,19910719,199109,667.6,386.6
SP2_0,19910722,199109,666.15,385.15
SP2_0,19910723,199109,662.6,381.6
SP2_0,19910724,199109,661.75,380.75
SP2_0,19910725,199109,662.85,381.85
SP2_0,19910726,199109,662.95,381.95
SP2_0,19910729,199109,665.45,384.45
SP2_0,19910730,199109,669.1,388.1
SP2_0,19910731,199109,669.4,388.4
SP2_0,19910801,199109,669.95,388.95
SP2_0,19910802,199109,669.45,388.45
SP2_0,19910805,199109,667.7,386.7
SP2_0,19910806,199109,672.7,391.7
SP2_0,19910807,199109,672.95,391.95
SP2_0,19910808,199109,671.15,390.15
SP2_0,19910809,199109,668.85,387.85
SP2_0,19910812,199109,670.3,389.3
SP2_0,19910813,199109,671.1,390.1
SP2_0,19910814,199109,672.2,391.2
SP2_0,19910815,199109,671.95,390.95
SP2_0,19910816,199109,667.85,386.85
SP2_0,19910819,199109,659.85,378.85
SP2_0,19910820,199109,661.5,380.5
SP2_0,19910821,199109,673.25,392.25
SP2_0,19910822,199109,673.35,392.35
SP2_0,19910823,199109,675.65,394.65
SP2_0,19910826,199109,675.5,394.5
SP2_0,19910827,199109,675.55,394.55
SP2_0,19910828,199109,677.8,396.8
SP2_0,19910829,199109,678,397
SP2_0,19910830,199109,676.55,395.55
SP2_0,19910903,199109,673.7,392.7
SP2_0,19910904,199109,672.2,391.2
SP2_0,19910905,199109,670.75,389.75
SP2_0,19910906,199109,670.45,389.45
SP2_0,19910909,199109,669.65,388.65
SP2_0,19910910,199109,666.1,385.1
SP2_0,19910911,199109,665.7,384.7
SP2_0,19910912,199109,668.7,387.7
SP2_0,19910913,199112,664.9,386.15
SP2_0,19910916,199112,667.65,388.9
SP2_0,19910917,199112,666.95,388.2
SP2_0,19910918,199112,667.9,389.15
SP2_0,19910919,199112,668.65,389.9
SP2_0,19910920,199112,669.05,390.3
SP2_0,19910923,199112,667.95,389.2
SP2_0,19910924,199112,669.05,390.3
SP2_0,19910925,199112,668,389.25
SP2_0,19910926,199112,668.55,389.8
SP2_0,19910927,199112,667.5,388.75
SP2_0,19910930,199112,669.05,390.3
SP2_0,19911001,199112,670.4,391.65
SP2_0,19911002,199112,668.2,389.45
SP2_0,19911003,199112,664.45,385.7
SP2_0,19911004,199112,661.15,382.4
SP2_0,19911007,199112,660.75,382
SP2_0,19911008,199112,660.8,382.05
SP2_0,19911009,199112,657.05,378.3
SP2_0,19911010,199112,661.05,382.3
SP2_0,19911011,199112,661.55,382.8
SP2_0,19911014,199112,667.3,388.55
SP2_0,19911015,199112,670.95,392.2
SP2_0,19911016,199112,673.35,394.6
SP2_0,19911017,199112,672.5,393.75
SP2_0,19911018,199112,673.3,394.55
SP2_0,19911021,199112,671.05,392.3
SP2_0,19911022,199112,668.15,389.4
SP2_0,19911023,199112,668.6,389.85
SP2_0,19911024,199112,665.05,386.3
SP2_0,19911025,199112,664.05,385.3
SP2_0,19911028,199112,669.35,390.6
SP2_0,19911029,199112,671.65,392.9
SP2_0,19911030,199112,672.5,393.75
SP2_0,19911031,199112,672.05,393.3
SP2_0,19911101,199112,670.55,391.8
SP2_0,19911104,199112,670.6,391.85
SP2_0,19911105,199112,668.45,389.7
SP2_0,19911106,199112,669.8,391.05
SP2_0,19911107,199112,673.05,394.3
SP2_0,19911108,199112,672.2,393.45
SP2_0,19911111,199112,673,394.25
SP2_0,19911112,199112,676.05,397.3
SP2_0,19911113,199112,677.05,398.3
SP2_0,19911114,199112,676.7,397.95
SP2_0,19911115,199112,662.25,383.5
SP2_0,19911118,199112,664.8,386.05
SP2_0,19911119,199112,659.7,380.95
SP2_0,19911120,199112,657.15,378.4
SP2_0,19911121,199112,660,381.25
SP2_0,19911122,199112,654.25,375.5
SP2_0,19911125,199112,655.3,376.55
SP2_0,19911126,199112,658.25,379.5
SP2_0,19911127,199112,655.85,377.1
SP2_0,19911129,199112,654.45,375.7
SP2_0,19911202,199112,660.95,382.2
SP2_0,19911203,199112,659.3,380.55
SP2_0,19911204,199112,659.3,380.55
SP2_0,19911205,199112,656.9,378.15
SP2_0,19911206,199112,658.2,379.45
SP2_0,19911209,199112,657.6,378.85
SP2_0,19911210,199112,657.35,378.6
SP2_0,19911211,199112,656.7,377.95
SP2_0,19911212,199112,660.35,381.6
SP2_0,19911213,199203,663.65,386.4
SP2_0,19911216,199203,663.9,386.65
SP2_0,19911217,199203,661.9,384.65
SP2_0,19911218,199203,662.8,385.55
SP2_0,19911219,199203,661.85,384.6
SP2_0,19911220,199203,665.6,388.35
SP2_0,19911223,199203,676.3,399.05
SP2_0,19911224,199203,678.15,400.9
SP2_0,19911226,199203,683.25,406
SP2_0,19911227,199203,685.15,407.9
SP2_0,19911230,199203,693.65,416.4
SP2_0,19911231,199203,695.45,418.2
SP2_0,19920102,199203,697.6,420.35
SP2_0,19920103,199203,697.5,420.25
SP2_0,19920106,199203,697.05,419.8
SP2_0,19920107,199203,696.7,419.45
SP2_0,19920108,199203,696.45,419.2
SP2_0,19920109,199203,696.2,418.95
SP2_0,19920110,199203,693.5,416.25
SP2_0,19920113,199203,693.05,415.8
SP2_0,19920114,199203,698.9,421.65
SP2_0,19920115,199203,698.85,421.6
SP2_0,19920116,199203,696.8,419.55
SP2_0,19920117,199203,696.55,419.3
SP2_0,19920120,199203,694.65,417.4
SP2_0,19920121,199203,691.7,414.45
SP2_0,19920122,199203,696.5,419.25
SP2_0,19920123,199203,692.35,415.1
SP2_0,19920124,199203,693,415.75
SP2_0,19920127,199203,692.85,415.6
SP2_0,19920128,199203,692.7,415.45
SP2_0,19920129,199203,688.15,410.9
SP2_0,19920130,199203,689.3,412.05
SP2_0,19920131,199203,685.85,408.6
SP2_0,19920203,199203,686.85,409.6
SP2_0,19920204,199203,691.05,413.8
SP2_0,19920205,199203,690.9,413.65
SP2_0,19920206,199203,691.7,414.45
SP2_0,19920207,199203,689.4,412.15
SP2_0,19920210,199203,691.15,413.9
SP2_0,19920211,199203,691.8,414.55
SP2_0,19920212,199203,695.5,418.25
SP2_0,19920213,199203,691.55,414.3
SP2_0,19920214,199203,689.5,412.25
SP2_0,19920218,199203,685.55,408.3
SP2_0,19920219,199203,686.15,408.9
SP2_0,19920220,199203,691.1,413.85
SP2_0,19920221,199203,689.4,412.15
SP2_0,19920224,199203,688.65,411.4
SP2_0,19920225,199203,687.55,410.3
SP2_0,19920226,199203,692.55,415.3
SP2_0,19920227,199203,692.3,415.05
SP2_0,19920228,199203,689.6,412.35
SP2_0,19920302,199203,690.25,413
SP2_0,19920303,199203,689.65,412.4
SP2_0,19920304,199203,686.65,409.4
SP2_0,19920305,199203,684.65,407.4
SP2_0,19920306,199203,681.15,403.9
SP2_0,19920309,199203,682.7,405.45
SP2_0,19920310,199203,684.4,407.15
SP2_0,19920311,199203,681.9,404.65
SP2_0,19920312,199203,681.65,404.4
SP2_0,19920313,199206,682.9,407.15
SP2_0,19920316,199206,683.9,408.15
SP2_0,19920317,199206,686.6,410.85
SP2_0,19920318,199206,686.6,410.85
SP2_0,19920319,199206,686.85,411.1
SP2_0,19920320,199206,686.65,410.9
SP2_0,19920323,199206,686.95,411.2
SP2_0,19920324,199206,685.45,409.7
SP2_0,19920325,199206,685.15,409.4
SP2_0,19920326,199206,684.55,408.8
SP2_0,19920327,199206,679.8,404.05
SP2_0,19920330,199206,679.1,403.35
SP2_0,19920331,199206,679.95,404.2
SP2_0,19920401,199206,681.1,405.35
SP2_0,19920402,199206,675.35,399.6
SP2_0,19920403,199206,677.05,401.3
SP2_0,19920406,199206,681.55,405.8
SP2_0,19920407,199206,673.5,397.75
SP2_0,19920408,199206,671,395.25
SP2_0,19920409,199206,678.95,403.2
SP2_0,19920410,199206,681.25,405.5
SP2_0,19920413,199206,680.85,405.1
SP2_0,19920414,199206,689.4,413.65
SP2_0,19920415,199206,693.2,417.45
SP2_0,19920416,199206,691.45,415.7
SP2_0,19920420,199206,686.75,411
SP2_0,19920421,199206,685.95,410.2
SP2_0,19920422,199206,685.85,410.1
SP2_0,19920423,199206,686.7,410.95
SP2_0,19920424,199206,684.55,408.8
SP2_0,19920427,199206,685.1,409.35
SP2_0,19920428,199206,685.2,409.45
SP2_0,19920429,199206,688.4,412.65
SP2_0,19920430,199206,690.55,414.8
SP2_0,19920501,199206,688.35,412.6
SP2_0,19920504,199206,692.25,416.5
SP2_0,19920505,199206,692.5,416.75
SP2_0,19920506,199206,692.35,416.6
SP2_0,19920507,199206,691.7,415.95
SP2_0,19920508,199206,692.45,416.7
SP2_0,19920511,199206,694.05,418.3
SP2_0,19920512,199206,692.35,416.6
SP2_0,19920513,199206,691.9,416.15
SP2_0,19920514,199206,688.55,412.8
SP2_0,19920515,199206,686.95,411.2
SP2_0,19920518,199206,689.2,413.45
SP2_0,19920519,199206,693.1,417.35
SP2_0,19920520,199206,692,416.25
SP2_0,19920521,199206,688.45,412.7
SP2_0,19920522,199206,689.9,414.15
SP2_0,19920526,199206,687.6,411.85
SP2_0,19920527,199206,688.45,412.7
SP2_0,19920528,199206,692.65,416.9
SP2_0,19920529,199206,690.65,414.9
SP2_0,19920601,199206,692.55,416.8
SP2_0,19920602,199206,690.2,414.45
SP2_0,19920603,199206,689.95,414.2
SP2_0,19920604,199206,689.25,413.5
SP2_0,19920605,199206,690.05,414.3
SP2_0,19920608,199206,689.35,413.6
SP2_0,19920609,199206,685.35,409.6
SP2_0,19920610,199206,683.35,407.6
SP2_0,19920611,199209,685.2,410.2
SP2_0,19920612,199209,685.6,410.6
SP2_0,19920615,199209,686.6,411.6
SP2_0,19920616,199209,683.9,408.9
SP2_0,19920617,199209,677,402
SP2_0,19920618,199209,676.3,401.3
SP2_0,19920619,199209,679.15,404.15
SP2_0,19920622,199209,679.05,404.05
SP2_0,19920623,199209,679.6,404.6
SP2_0,19920624,199209,679.45,404.45
SP2_0,19920625,199209,678.1,403.1
SP2_0,19920626,199209,679.1,404.1
SP2_0,19920629,199209,684.55,409.55
SP2_0,19920630,199209,684.5,409.5
SP2_0,19920701,199209,688,413
SP2_0,19920702,199209,687.15,412.15
SP2_0,19920706,199209,689.2,414.2
SP2_0,19920707,199209,682.95,407.95
SP2_0,19920708,199209,685.55,410.55
SP2_0,19920709,199209,690.1,415.1
SP2_0,19920710,199209,690.1,415.1
SP2_0,19920713,199209,689.65,414.65
SP2_0,19920714,199209,692.7,417.7
SP2_0,19920715,199209,692.2,417.2
SP2_0,19920716,199209,692.7,417.7
SP2_0,19920717,199209,690.05,415.05
SP2_0,19920720,199209,688.95,413.95
SP2_0,19920721,199209,688.15,413.15
SP2_0,19920722,199209,685.35,410.35
SP2_0,19920723,199209,687,412
SP2_0,19920724,199209,686.25,411.25
SP2_0,19920727,199209,686,411
SP2_0,19920728,199209,692.4,417.4
SP2_0,19920729,199209,697.9,422.9
SP2_0,19920730,199209,698.6,423.6
SP2_0,19920731,199209,698.9,423.9
SP2_0,19920803,199209,699.8,424.8
SP2_0,19920804,199209,698.85,423.85
SP2_0,19920805,199209,697.35,422.35
SP2_0,19920806,199209,695.75,420.75
SP2_0,19920807,199209,692.75,417.75
SP2_0,19920810,199209,694.95,419.95
SP2_0,19920811,199209,693.8,418.8
SP2_0,19920812,199209,693.25,418.25
SP2_0,19920813,199209,691.95,416.95
SP2_0,19920814,199209,695.3,420.3
SP2_0,19920817,199209,695.9,420.9
SP2_0,19920818,199209,695.85,420.85
SP2_0,19920819,199209,693.35,418.35
SP2_0,19920820,199209,693.55,418.55
SP2_0,19920821,199209,689.6,414.6
SP2_0,19920824,199209,686.4,411.4
