Symbol,Date,Delivery,Close,UClose1
TY_0,19900612,199009,14.203125,86.1875
TY_0,19900613,199009,14.656225,86.6406
TY_0,19900614,199009,14.828125,86.8125
TY_0,19900615,199009,14.328125,86.3125
TY_0,19900618,199009,14.078125,86.0625
TY_0,19900619,199009,14.046825,86.0312
TY_0,19900620,199009,13.796825,85.7812
TY_0,19900621,199009,13.984425,85.9688
TY_0,19900622,199009,14.046825,86.0312
TY_0,19900625,199009,13.546825,85.5312
TY_0,19900626,199009,13.796825,85.7812
TY_0,19900627,199009,13.984425,85.9688
TY_0,19900628,199009,14.296825,86.2812
TY_0,19900629,199009,14.578125,86.5625
TY_0,19900702,199009,14.515625,86.5
TY_0,19900703,199009,14.718725,86.7031
TY_0,19900705,199009,14.546825,86.5312
TY_0,19900706,199009,13.953125,85.9375
TY_0,19900709,199009,13.703125,85.6875
TY_0,19900710,199009,13.593725,85.5781
TY_0,19900711,199009,13.734425,85.7188
TY_0,19900712,199009,14.156225,86.1406
TY_0,19900713,199009,14.375025,86.3594
TY_0,19900716,199009,14.484425,86.4688
TY_0,19900717,199009,14.546825,86.5312
TY_0,19900718,199009,14.093725,86.0781
TY_0,19900719,199009,14.078125,86.0625
TY_0,19900720,199009,14.296825,86.2812
TY_0,19900723,199009,14.265625,86.25
TY_0,19900724,199009,13.937525,85.9219
TY_0,19900725,199009,14.203125,86.1875
TY_0,19900726,199009,14.265625,86.25
TY_0,19900727,199009,14.687525,86.6719
TY_0,19900730,199009,15.234425,87.2188
TY_0,19900731,199009,15.046825,87.0312
TY_0,19900801,199009,15.437525,87.4219
TY_0,19900802,199009,14.796825,86.7812
TY_0,19900803,199009,14.578125,86.5625
TY_0,19900806,199009,13.031225,85.0156
TY_0,19900807,199009,12.671825,84.6562
TY_0,19900808,199009,12.656225,84.6406
TY_0,19900809,199009,13.265625,85.25
TY_0,19900810,199009,13.156225,85.1406
TY_0,19900813,199009,13.125025,85.1094
TY_0,19900814,199009,13.296825,85.2812
TY_0,19900815,199009,13.421825,85.4062
TY_0,19900816,199009,12.703125,84.6875
TY_0,19900817,199009,12.484425,84.4688
TY_0,19900820,199009,12.484425,84.4688
TY_0,19900821,199012,12.3438,84.2188
TY_0,19900822,199012,11.9531,83.8281
TY_0,19900823,199012,11.4531,83.3281
TY_0,19900824,199012,11.2188,83.0938
TY_0,19900827,199012,12,83.875
TY_0,19900828,199012,11.8438,83.7188
TY_0,19900829,199012,12.4219,84.2969
TY_0,19900830,199012,12.2812,84.1562
TY_0,19900831,199012,12.3125,84.1875
TY_0,19900904,199012,12.0312,83.9062
TY_0,19900905,199012,12.2812,84.1562
TY_0,19900906,199012,12.3906,84.2656
TY_0,19900907,199012,12.5938,84.4688
TY_0,19900910,199012,12.3438,84.2188
TY_0,19900911,199012,12.3906,84.2656
TY_0,19900912,199012,12.4219,84.2969
TY_0,19900913,199012,12.4844,84.3594
TY_0,19900914,199012,12.1719,84.0469
TY_0,19900917,199012,12,83.875
TY_0,19900918,199012,12.0312,83.9062
TY_0,19900919,199012,12.1094,83.9844
TY_0,19900920,199012,11.9219,83.7969
TY_0,19900921,199012,11.5625,83.4375
TY_0,19900924,199012,11.2812,83.1562
TY_0,19900925,199012,11.4688,83.3438
TY_0,19900926,199012,11.5312,83.4062
TY_0,19900927,199012,12.0312,83.9062
TY_0,19900928,199012,12.5625,84.4375
TY_0,19901001,199012,13.1406,85.0156
TY_0,19901002,199012,13.2656,85.1406
TY_0,19901003,199012,13.2031,85.0781
TY_0,19901004,199012,13.375,85.25
TY_0,19901005,199012,13.5156,85.3906
TY_0,19901008,199012,13.3125,85.1875
TY_0,19901009,199012,12.4844,84.3594
TY_0,19901010,199012,12.2344,84.1094
TY_0,19901011,199012,11.9531,83.8281
TY_0,19901012,199012,12.4844,84.3594
TY_0,19901015,199012,12.6719,84.5469
TY_0,19901016,199012,12.7656,84.6406
TY_0,19901017,199012,12.9219,84.7969
TY_0,19901018,199012,13.2031,85.0781
TY_0,19901019,199012,13.7031,85.5781
TY_0,19901022,199012,13.6719,85.5469
TY_0,19901023,199012,13.5312,85.4062
TY_0,19901024,199012,13.4844,85.3594
TY_0,19901025,199012,13.7344,85.6094
TY_0,19901026,199012,13.6562,85.5312
TY_0,19901029,199012,13.2812,85.1562
TY_0,19901030,199012,13.2656,85.1406
TY_0,19901031,199012,13.5625,85.4375
TY_0,19901101,199012,14.0156,85.8906
TY_0,19901102,199012,14.0156,85.8906
TY_0,19901105,199012,14.4062,86.2812
TY_0,19901106,199012,14.3438,86.2188
TY_0,19901107,199012,13.9844,85.8594
TY_0,19901108,199012,13.9219,85.7969
TY_0,19901109,199012,14.4844,86.3594
TY_0,19901112,199012,14.9844,86.8594
TY_0,19901113,199012,15.0938,86.9688
TY_0,19901114,199012,15.1875,87.0625
TY_0,19901115,199012,15.0781,86.9531
TY_0,19901116,199012,15.4062,87.2812
TY_0,19901119,199012,15.2188,87.0938
TY_0,19901120,199012,15.375,87.25
TY_0,19901121,199012,15.6875,87.5625
TY_0,19901123,199012,15.5781,87.4531
TY_0,19901126,199103,15.70315,87.4219
TY_0,19901127,199103,15.59375,87.3125
TY_0,19901128,199103,15.45315,87.1719
TY_0,19901129,199103,15.31245,87.0312
TY_0,19901130,199103,15.59375,87.3125
TY_0,19901203,199103,15.84375,87.5625
TY_0,19901204,199103,15.95315,87.6719
TY_0,19901205,199103,16.15625,87.875
TY_0,19901206,199103,16.01565,87.7344
TY_0,19901207,199103,16.92185,88.6406
TY_0,19901210,199103,17.15625,88.875
TY_0,19901211,199103,17.40625,89.125
TY_0,19901212,199103,17.54685,89.2656
TY_0,19901213,199103,17.09375,88.8125
TY_0,19901214,199103,16.67185,88.3906
TY_0,19901217,199103,16.84375,88.5625
TY_0,19901218,199103,17.04685,88.7656
TY_0,19901219,199103,16.92185,88.6406
TY_0,19901220,199103,16.59375,88.3125
TY_0,19901221,199103,16.31245,88.0312
TY_0,19901224,199103,15.70315,87.4219
TY_0,19901226,199103,16.06245,87.7812
TY_0,19901227,199103,16.26565,87.9844
TY_0,19901228,199103,16.01565,87.7344
TY_0,19901231,199103,16.40625,88.125
TY_0,19910102,199103,17.06245,88.7812
TY_0,19910103,199103,17.29685,89.0156
TY_0,19910104,199103,16.84375,88.5625
TY_0,19910107,199103,16.20315,87.9219
TY_0,19910108,199103,16.01565,87.7344
TY_0,19910109,199103,15.42185,87.1406
TY_0,19910110,199103,15.98435,87.7031
TY_0,19910111,199103,15.92185,87.6406
TY_0,19910114,199103,15.64065,87.3594
TY_0,19910115,199103,15.73435,87.4531
TY_0,19910116,199103,15.76565,87.4844
TY_0,19910117,199103,16.87505,88.5938
TY_0,19910118,199103,16.98435,88.7031
TY_0,19910121,199103,16.84375,88.5625
TY_0,19910122,199103,16.73435,88.4531
TY_0,19910123,199103,16.90625,88.625
TY_0,19910124,199103,17.12505,88.8438
TY_0,19910125,199103,16.79685,88.5156
TY_0,19910128,199103,16.87505,88.5938
TY_0,19910129,199103,17.01565,88.7344
TY_0,19910130,199103,16.87505,88.5938
TY_0,19910131,199103,16.98435,88.7031
TY_0,19910201,199103,17.73435,89.4531
TY_0,19910204,199103,17.90625,89.625
TY_0,19910205,199103,18.09375,89.8125
TY_0,19910206,199103,18.12505,89.8438
TY_0,19910207,199103,17.96875,89.6875
TY_0,19910208,199103,18.32815,90.0469
TY_0,19910211,199103,18.23435,89.9531
TY_0,19910212,199103,18.29685,90.0156
TY_0,19910213,199103,18.26565,89.9844
TY_0,19910214,199103,18.12505,89.8438
TY_0,19910215,199103,18.23435,89.9531
TY_0,19910219,199103,18.04685,89.7656
TY_0,19910220,199103,17.79685,89.5156
TY_0,19910221,199103,17.65625,89.375
TY_0,19910222,199106,17.42185,88.7656
TY_0,19910225,199106,17.50005,88.8438
TY_0,19910226,199106,17.04685,88.3906
TY_0,19910227,199106,17.04685,88.3906
TY_0,19910228,199106,16.78125,88.125
TY_0,19910301,199106,16.14065,87.4844
TY_0,19910304,199106,16.18745,87.5312
TY_0,19910305,199106,16.39065,87.7344
TY_0,19910306,199106,16.26565,87.6094
TY_0,19910307,199106,16.54685,87.8906
TY_0,19910308,199106,16.15625,87.5
TY_0,19910311,199106,16.64065,87.9844
TY_0,19910312,199106,16.50005,87.8438
TY_0,19910313,199106,16.82815,88.1719
TY_0,19910314,199106,16.85935,88.2031
TY_0,19910315,199106,16.35935,87.7031
TY_0,19910318,199106,16.04685,87.3906
TY_0,19910319,199106,15.43745,86.7812
TY_0,19910320,199106,15.75005,87.0938
TY_0,19910321,199106,16.04685,87.3906
TY_0,19910322,199106,16.10935,87.4531
TY_0,19910325,199106,16.15625,87.5
TY_0,19910326,199106,16.18745,87.5312
TY_0,19910327,199106,16.50005,87.8438
TY_0,19910328,199106,16.78125,88.125
TY_0,19910401,199106,16.71875,88.0625
TY_0,19910402,199106,16.89065,88.2344
TY_0,19910403,199106,16.79685,88.1406
TY_0,19910404,199106,17.10935,88.4531
TY_0,19910405,199106,17.14065,88.4844
TY_0,19910408,199106,17.32815,88.6719
TY_0,19910409,199106,17.03125,88.375
TY_0,19910410,199106,16.53125,87.875
TY_0,19910411,199106,16.57815,87.9219
TY_0,19910412,199106,17.21875,88.5625
TY_0,19910415,199106,17.46875,88.8125
TY_0,19910416,199106,17.43745,88.7812
TY_0,19910417,199106,17.56245,88.9062
TY_0,19910418,199106,17.10935,88.4531
TY_0,19910419,199106,16.75005,88.0938
TY_0,19910422,199106,16.40625,87.75
TY_0,19910423,199106,16.57815,87.9219
TY_0,19910424,199106,16.93745,88.2812
TY_0,19910425,199106,16.85935,88.2031
TY_0,19910426,199106,16.96875,88.3125
TY_0,19910429,199106,16.93745,88.2812
TY_0,19910430,199106,17.25005,88.5938
TY_0,19910501,199106,17.35935,88.7031
TY_0,19910502,199106,17.60935,88.9531
TY_0,19910503,199106,17.18745,88.5312
TY_0,19910506,199106,17.10935,88.4531
TY_0,19910507,199106,17.07815,88.4219
TY_0,19910508,199106,17.10935,88.4531
TY_0,19910509,199106,17.17185,88.5156
TY_0,19910510,199106,16.43745,87.7812
TY_0,19910513,199106,16.79685,88.1406
TY_0,19910514,199106,16.39065,87.7344
TY_0,19910515,199106,16.43745,87.7812
TY_0,19910516,199106,16.53125,87.875
TY_0,19910517,199106,16.82815,88.1719
TY_0,19910520,199106,16.68745,88.0312
TY_0,19910521,199106,17.04685,88.3906
TY_0,19910522,199109,16.968775,87.7344
TY_0,19910523,199109,16.718775,87.4844
TY_0,19910524,199109,16.765575,87.5312
TY_0,19910528,199109,17.015575,87.7812
TY_0,19910529,199109,16.984375,87.75
TY_0,19910530,199109,17.328175,88.0938
TY_0,19910531,199109,17.015575,87.7812
TY_0,19910603,199109,16.546875,87.3125
TY_0,19910604,199109,16.578175,87.3438
TY_0,19910605,199109,16.343775,87.1094
TY_0,19910606,199109,16.124975,86.8906
TY_0,19910607,199109,15.765575,86.5312
TY_0,19910610,199109,15.765575,86.5312
TY_0,19910611,199109,15.796875,86.5625
TY_0,19910612,199109,15.406275,86.1719
TY_0,19910613,199109,15.515575,86.2812
TY_0,19910614,199109,15.796875,86.5625
TY_0,19910617,199109,15.734375,86.5
TY_0,19910618,199109,15.624975,86.3906
TY_0,19910619,199109,15.624975,86.3906
TY_0,19910620,199109,15.843775,86.6094
TY_0,19910621,199109,15.687475,86.4531
TY_0,19910624,199109,15.656275,86.4219
TY_0,19910625,199109,15.656275,86.4219
TY_0,19910626,199109,15.656275,86.4219
TY_0,19910627,199109,15.796875,86.5625
TY_0,19910628,199109,16.234375,87
TY_0,19910701,199109,16.156275,86.9219
TY_0,19910702,199109,16.124975,86.8906
TY_0,19910703,199109,16.234375,87
TY_0,19910705,199109,15.687475,86.4531
TY_0,19910708,199109,15.765575,86.5312
TY_0,19910709,199109,15.656275,86.4219
TY_0,19910710,199109,15.765575,86.5312
TY_0,19910711,199109,16.093775,86.8594
TY_0,19910712,199109,16.406275,87.1719
TY_0,19910715,199109,16.374975,87.1406
TY_0,19910716,199109,16.328175,87.0938
TY_0,19910717,199109,16.156275,86.9219
TY_0,19910718,199109,16.124975,86.8906
TY_0,19910719,199109,16.296875,87.0625
TY_0,19910722,199109,16.328175,87.0938
TY_0,19910723,199109,16.124975,86.8906
TY_0,19910724,199109,16.656275,87.4219
TY_0,19910725,199109,16.906275,87.6719
TY_0,19910726,199109,16.906275,87.6719
TY_0,19910729,199109,16.828175,87.5938
TY_0,19910730,199109,16.843775,87.6094
TY_0,19910731,199109,17.109375,87.875
TY_0,19910801,199109,16.906275,87.6719
TY_0,19910802,199109,17.828175,88.5938
TY_0,19910805,199109,17.874975,88.6406
TY_0,19910806,199109,18.359375,89.125
TY_0,19910807,199109,18.359375,89.125
TY_0,19910808,199109,18.078175,88.8438
TY_0,19910809,199109,18.078175,88.8438
TY_0,19910812,199109,18.249975,89.0156
TY_0,19910813,199109,18.468775,89.2344
TY_0,19910814,199109,19.046875,89.8125
TY_0,19910815,199109,18.859375,89.625
TY_0,19910816,199109,18.968775,89.7344
TY_0,19910819,199109,18.968775,89.7344
TY_0,19910820,199109,19.140575,89.9062
TY_0,19910821,199109,19.140575,89.9062
TY_0,19910822,199109,19.281275,90.0469
TY_0,19910823,199109,18.718775,89.4844
TY_0,19910826,199109,18.468775,89.2344
TY_0,19910827,199112,18.65625,88.8125
TY_0,19910828,199112,19.18755,89.3438
TY_0,19910829,199112,19.60935,89.7656
TY_0,19910830,199112,19.18755,89.3438
TY_0,19910903,199112,19.24995,89.4062
TY_0,19910904,199112,19.18755,89.3438
TY_0,19910905,199112,19.07815,89.2344
TY_0,19910906,199112,19.53125,89.6875
TY_0,19910909,199112,19.78125,89.9375
TY_0,19910910,199112,19.71875,89.875
TY_0,19910911,199112,19.65625,89.8125
TY_0,19910912,199112,20.10935,90.2656
TY_0,19910913,199112,20.14065,90.2969
TY_0,19910916,199112,20.35935,90.5156
TY_0,19910917,199112,20.42185,90.5781
TY_0,19910918,199112,20.42185,90.5781
TY_0,19910919,199112,20.42185,90.5781
TY_0,19910920,199112,20.64065,90.7969
TY_0,19910923,199112,20.71875,90.875
TY_0,19910924,199112,20.67185,90.8281
TY_0,19910925,199112,20.60935,90.7656
TY_0,19910926,199112,20.74995,90.9062
TY_0,19910927,199112,21.21875,91.375
TY_0,19910930,199112,21.39065,91.5469
TY_0,19911001,199112,21.45315,91.6094
TY_0,19911002,199112,21.34375,91.5
TY_0,19911003,199112,21.34375,91.5
TY_0,19911004,199112,21.84375,92
TY_0,19911007,199112,21.84375,92
TY_0,19911008,199112,21.70315,91.8594
TY_0,19911009,199112,21.14065,91.2969
TY_0,19911010,199112,20.71875,90.875
TY_0,19911011,199112,21.49995,91.6562
TY_0,19911014,199112,21.45315,91.6094
TY_0,19911015,199112,21.60935,91.7656
TY_0,19911016,199112,21.60935,91.7656
TY_0,19911017,199112,20.96875,91.125
TY_0,19911018,199112,21.24995,91.4062
TY_0,19911021,199112,20.67185,90.8281
TY_0,19911022,199112,20.39065,90.5469
TY_0,19911023,199112,20.32815,90.4844
TY_0,19911024,199112,20.67185,90.8281
TY_0,19911025,199112,20.42185,90.5781
TY_0,19911028,199112,20.71875,90.875
TY_0,19911029,199112,21.53125,91.6875
TY_0,19911030,199112,21.64065,91.7969
TY_0,19911031,199112,21.73435,91.8906
TY_0,19911101,199112,21.67185,91.8281
TY_0,19911104,199112,21.59375,91.75
TY_0,19911105,199112,21.21875,91.375
TY_0,19911106,199112,21.34375,91.5
TY_0,19911107,199112,21.98435,92.1406
TY_0,19911108,199112,21.99995,92.1562
TY_0,19911111,199112,22.12495,92.2812
TY_0,19911112,199112,22.31255,92.4688
TY_0,19911113,199112,21.92185,92.0781
TY_0,19911114,199112,22.31255,92.4688
TY_0,19911115,199112,22.37495,92.5312
TY_0,19911118,199112,22.37495,92.5312
TY_0,19911119,199112,22.24995,92.4062
TY_0,19911120,199112,22.14065,92.2969
TY_0,19911121,199112,21.99995,92.1562
TY_0,19911122,199112,21.74995,91.9062
TY_0,19911125,199112,21.60935,91.7656
TY_0,19911126,199203,21.890625,91.375
TY_0,19911127,199203,21.921825,91.4062
TY_0,19911129,199203,22.171825,91.6562
TY_0,19911202,199203,22.531225,92.0156
TY_0,19911203,199203,22.906225,92.3906
TY_0,19911204,199203,23.625025,93.1094
TY_0,19911205,199203,23.296825,92.7812
TY_0,19911206,199203,22.921825,92.4062
TY_0,19911209,199203,23.234425,92.7188
TY_0,19911210,199203,23.234425,92.7188
TY_0,19911211,199203,23.203125,92.6875
TY_0,19911212,199203,23.343725,92.8281
TY_0,19911213,199203,23.062525,92.5469
TY_0,19911216,199203,23.203125,92.6875
TY_0,19911217,199203,23.406225,92.8906
TY_0,19911218,199203,23.375025,92.8594
TY_0,19911219,199203,23.953125,93.4375
TY_0,19911220,199203,24.718725,94.2031
TY_0,19911223,199203,25.125025,94.6094
TY_0,19911224,199203,25.218725,94.7031
TY_0,19911226,199203,25.406225,94.8906
TY_0,19911227,199203,25.546825,95.0312
TY_0,19911230,199203,25.968725,95.4531
TY_0,19911231,199203,26.250025,95.7344
TY_0,19920102,199203,25.656225,95.1406
TY_0,19920103,199203,25.359425,94.8438
TY_0,19920106,199203,25.546825,95.0312
TY_0,19920107,199203,25.906225,95.3906
TY_0,19920108,199203,25.687525,95.1719
TY_0,19920109,199203,25.515625,95
TY_0,19920110,199203,25.046825,94.5312
TY_0,19920113,199203,24.578125,94.0625
TY_0,19920114,199203,23.875025,93.3594
TY_0,19920115,199203,23.828125,93.3125
TY_0,19920116,199203,23.234425,92.7188
TY_0,19920117,199203,23.562525,93.0469
TY_0,19920120,199203,23.953125,93.4375
TY_0,19920121,199203,24.296825,93.7812
TY_0,19920122,199203,24.015625,93.5
TY_0,19920123,199203,23.312525,92.7969
TY_0,19920124,199203,23.156225,92.6406
TY_0,19920127,199203,23.203125,92.6875
TY_0,19920128,199203,23.828125,93.3125
TY_0,19920129,199203,23.062525,92.5469
TY_0,19920130,199203,22.796825,92.2812
TY_0,19920131,199203,22.906225,92.3906
TY_0,19920203,199203,22.593725,92.0781
TY_0,19920204,199203,23.125025,92.6094
TY_0,19920205,199203,23.625025,93.1094
TY_0,19920206,199203,23.625025,93.1094
TY_0,19920207,199203,23.687525,93.1719
TY_0,19920210,199203,23.656225,93.1406
TY_0,19920211,199203,23.484425,92.9688
TY_0,19920212,199203,23.171825,92.6562
TY_0,19920213,199203,22.453125,91.9375
TY_0,19920214,199203,22.484425,91.9688
TY_0,19920218,199203,22.125025,91.6094
TY_0,19920219,199203,22.453125,91.9375
TY_0,19920220,199203,22.515625,92
TY_0,19920221,199203,22.281225,91.7656
TY_0,19920224,199203,22.171825,91.6562
TY_0,19920225,199203,22.406225,91.8906
TY_0,19920226,199206,23.140625,91.75
TY_0,19920227,199206,22.906225,91.5156
TY_0,19920228,199206,23.390625,92
TY_0,19920302,199206,22.609425,91.2188
TY_0,19920303,199206,22.359425,90.9688
TY_0,19920304,199206,22.437525,91.0469
TY_0,19920305,199206,21.968725,90.5781
TY_0,19920306,199206,22.218725,90.8281
TY_0,19920309,199206,22.609425,91.2188
TY_0,19920310,199206,22.625025,91.2344
TY_0,19920311,199206,22.125025,90.7344
TY_0,19920312,199206,21.484425,90.0938
TY_0,19920313,199206,21.046825,89.6562
TY_0,19920316,199206,21.078125,89.6875
TY_0,19920317,199206,21.546825,90.1562
TY_0,19920318,199206,21.578125,90.1875
TY_0,19920319,199206,21.859425,90.4688
TY_0,19920320,199206,21.484425,90.0938
TY_0,19920323,199206,21.578125,90.1875
TY_0,19920324,199206,22.218725,90.8281
TY_0,19920325,199206,22.296825,90.9062
TY_0,19920326,199206,21.937525,90.5469
TY_0,19920327,199206,22.109425,90.7188
TY_0,19920330,199206,22.156225,90.7656
TY_0,19920331,199206,22.125025,90.7344
TY_0,19920401,199206,22.718725,91.3281
TY_0,19920402,199206,22.578125,91.1875
TY_0,19920403,199206,23.015625,91.625
TY_0,19920406,199206,23.078125,91.6875
TY_0,19920407,199206,23.046825,91.6562
TY_0,19920408,199206,22.796825,91.4062
TY_0,19920409,199206,23.546825,92.1562
TY_0,19920410,199206,23.406225,92.0156
TY_0,19920413,199206,23.609425,92.2188
TY_0,19920415,199206,23.468725,92.0781
TY_0,19920416,199206,22.968725,91.5781
TY_0,19920420,199206,22.187525,90.7969
TY_0,19920421,199206,22.296825,90.9062
TY_0,19920422,199206,22.359425,90.9688
TY_0,19920423,199206,22.218725,90.8281
TY_0,19920424,199206,22.515625,91.125
TY_0,19920427,199206,22.234425,90.8438
TY_0,19920428,199206,22.437525,91.0469
TY_0,19920429,199206,22.265625,90.875
TY_0,19920430,199206,22.156225,90.7656
TY_0,19920501,199206,22.656225,91.2656
TY_0,19920504,199206,22.500025,91.1094
TY_0,19920505,199206,22.609425,91.2188
TY_0,19920506,199206,23.000025,91.6094
TY_0,19920507,199206,22.828125,91.4375
TY_0,19920508,199206,23.359425,91.9688
TY_0,19920511,199206,23.359425,91.9688
TY_0,19920512,199206,23.718725,92.3281
TY_0,19920513,199206,23.796825,92.4062
TY_0,19920514,199206,23.750025,92.3594
TY_0,19920515,199206,24.218725,92.8281
TY_0,19920518,199206,24.218725,92.8281
TY_0,19920519,199209,24.718725,92.3281
TY_0,19920520,199209,24.390625,92
TY_0,19920521,199209,23.687525,91.2969
TY_0,19920522,199209,23.937525,91.5469
TY_0,19920526,199209,23.187525,90.7969
TY_0,19920527,199209,23.359425,90.9688
TY_0,19920528,199209,23.750025,91.3594
TY_0,19920529,199209,24.046825,91.6562
TY_0,19920601,199209,23.625025,91.2344
TY_0,19920602,199209,24.000025,91.6094
TY_0,19920603,199209,24.078125,91.6875
TY_0,19920604,199209,24.046825,91.6562
TY_0,19920605,199209,24.296825,91.9062
TY_0,19920608,199209,24.328125,91.9375
TY_0,19920609,199209,24.156225,91.7656
TY_0,19920610,199209,24.140625,91.75
TY_0,19920611,199209,24.281225,91.8906
TY_0,19920612,199209,24.531225,92.1406
TY_0,19920615,199209,24.578125,92.1875
TY_0,19920616,199209,24.859425,92.4688
TY_0,19920617,199209,25.000025,92.6094
TY_0,19920618,199209,25.187525,92.7969
TY_0,19920619,199209,24.859425,92.4688
TY_0,19920622,199209,24.921825,92.5312
TY_0,19920623,199209,24.687525,92.2969
TY_0,19920624,199209,25.046825,92.6562
TY_0,19920625,199209,25.437525,93.0469
TY_0,19920626,199209,25.390625,93
TY_0,19920629,199209,25.609425,93.2188
TY_0,19920630,199209,25.531225,93.1406
TY_0,19920701,199209,25.703125,93.3125
TY_0,19920702,199209,26.812525,94.4219
TY_0,19920706,199209,26.921825,94.5312
TY_0,19920707,199209,27.140625,94.75
TY_0,19920708,199209,27.000025,94.6094
TY_0,19920709,199209,27.031225,94.6406
TY_0,19920710,199209,26.984425,94.5938
TY_0,19920713,199209,26.781225,94.3906
