Symbol,Date,Delivery,Close,UClose1
CL2_0,19901003,199011,75.39,37.32
CL2_0,19901004,199011,75,36.93
CL2_0,19901005,199011,76.06,37.99
CL2_0,19901008,199011,77.02,38.95
CL2_0,19901009,199011,78.47,40.4
CL2_0,19901010,199011,76.76,38.69
CL2_0,19901011,199011,78.49,40.42
CL2_0,19901012,199011,77.76,39.69
CL2_0,19901015,199011,76.02,37.95
CL2_0,19901016,199012,76.85,37.45
CL2_0,19901017,199012,75.35,35.95
CL2_0,19901018,199012,74.81,35.41
CL2_0,19901019,199012,72.81,33.41
CL2_0,19901022,199012,69.81,30.41
CL2_0,19901023,199012,68.77,29.37
CL2_0,19901024,199012,70.48,31.08
CL2_0,19901025,199012,73.65,34.25
CL2_0,19901026,199012,72.41,33.01
CL2_0,19901029,199012,74.08,34.68
CL2_0,19901030,199012,73.94,34.54
CL2_0,19901031,199012,74.63,35.23
CL2_0,19901101,199012,74.56,35.16
CL2_0,19901102,199012,73.4,34
CL2_0,19901105,199012,71.36,31.96
CL2_0,19901106,199012,72.03,32.63
CL2_0,19901107,199012,74.71,35.31
CL2_0,19901108,199012,74.93,35.53
CL2_0,19901109,199012,73.29,33.89
CL2_0,19901112,199012,71.27,31.87
CL2_0,19901113,199012,72.52,33.12
CL2_0,19901114,199101,70.74,30.74
CL2_0,19901115,199101,70.64,30.64
CL2_0,19901116,199101,69.59,29.59
CL2_0,19901119,199101,70.72,30.72
CL2_0,19901120,199101,68.91,28.91
CL2_0,19901121,199101,69.63,29.63
CL2_0,19901123,199101,71.9,31.9
CL2_0,19901126,199101,72.95,32.95
CL2_0,19901127,199101,72.86,32.86
CL2_0,19901128,199101,73.28,33.28
CL2_0,19901129,199101,72.91,32.91
CL2_0,19901130,199101,68.85,28.85
CL2_0,19901203,199101,69.15,29.15
CL2_0,19901204,199101,70.66,30.66
CL2_0,19901205,199101,67.29,27.29
CL2_0,19901206,199101,66.4,26.4
CL2_0,19901207,199101,66.58,26.58
CL2_0,19901210,199101,66.9,26.9
CL2_0,19901211,199101,66.41,26.41
CL2_0,19901212,199101,65.35,25.35
CL2_0,19901213,199101,66.42,26.42
CL2_0,19901214,199102,66.53,25.67
CL2_0,19901217,199102,67.07,26.21
CL2_0,19901218,199102,67.78,26.92
CL2_0,19901219,199102,67.79,26.93
CL2_0,19901220,199102,67.25,26.39
CL2_0,19901221,199102,66.78,25.92
CL2_0,19901226,199102,68.08,27.22
CL2_0,19901227,199102,67.87,27.01
CL2_0,19901228,199102,68.43,27.57
CL2_0,19901231,199102,69.3,28.44
CL2_0,19910102,199102,67.35,26.49
CL2_0,19910103,199102,66.34,25.48
CL2_0,19910104,199102,65.76,24.9
CL2_0,19910107,199102,68.51,27.65
CL2_0,19910108,199102,68.03,27.17
CL2_0,19910109,199102,68.12,27.26
CL2_0,19910110,199102,68.57,27.71
CL2_0,19910111,199102,68.15,27.29
CL2_0,19910114,199102,71.64,30.78
CL2_0,19910115,199102,70.93,30.07
CL2_0,19910116,199103,72.69,30.29
CL2_0,19910117,199103,63.03,20.63
CL2_0,19910118,199103,61.39,18.99
CL2_0,19910121,199103,62.72,20.32
CL2_0,19910122,199103,64.28,21.88
CL2_0,19910123,199103,64.44,22.04
CL2_0,19910124,199103,64.11,21.71
CL2_0,19910125,199103,63.75,21.35
CL2_0,19910128,199103,63.36,20.96
CL2_0,19910129,199103,64.25,21.85
CL2_0,19910130,199103,63.37,20.97
CL2_0,19910131,199103,63.94,21.54
CL2_0,19910201,199103,63.74,21.34
CL2_0,19910204,199103,63.54,21.14
CL2_0,19910205,199103,63.06,20.66
CL2_0,19910206,199103,63.89,21.49
CL2_0,19910207,199103,63.62,21.22
CL2_0,19910208,199103,64.32,21.92
CL2_0,19910211,199103,64.87,22.47
CL2_0,19910212,199103,65.33,22.93
CL2_0,19910213,199103,64.96,22.56
CL2_0,19910214,199104,64.7,20.49
CL2_0,19910215,199104,63.15,18.94
CL2_0,19910219,199104,63,18.79
CL2_0,19910220,199104,63.76,19.55
CL2_0,19910221,199104,62.71,18.5
CL2_0,19910222,199104,62.12,17.91
CL2_0,19910225,199104,62.15,17.94
CL2_0,19910226,199104,62.58,18.37
CL2_0,19910227,199104,63.07,18.86
CL2_0,19910228,199104,63.37,19.16
CL2_0,19910301,199104,63.59,19.38
CL2_0,19910304,199104,64.46,20.25
CL2_0,19910305,199104,64.64,20.43
CL2_0,19910306,199104,63.94,19.73
CL2_0,19910307,199104,63.63,19.42
CL2_0,19910308,199104,63.52,19.31
CL2_0,19910311,199104,63.2,18.99
CL2_0,19910312,199104,63.89,19.68
CL2_0,19910313,199104,64.66,20.45
CL2_0,19910314,199105,64.45,19.79
CL2_0,19910315,199105,64.08,19.42
CL2_0,19910318,199105,63.66,19
CL2_0,19910319,199105,64.54,19.88
CL2_0,19910320,199105,64.71,20.05
CL2_0,19910321,199105,65.15,20.49
CL2_0,19910322,199105,64.76,20.1
CL2_0,19910325,199105,64.28,19.62
CL2_0,19910326,199105,64.42,19.76
CL2_0,19910327,199105,64.07,19.41
CL2_0,19910328,199105,64.29,19.63
CL2_0,19910401,199105,63.95,19.29
CL2_0,19910402,199105,64.36,19.7
CL2_0,19910403,199105,64.13,19.47
CL2_0,19910404,199105,64.64,19.98
CL2_0,19910405,199105,64.62,19.96
CL2_0,19910408,199105,64.97,20.31
CL2_0,19910409,199105,64.92,20.26
CL2_0,19910410,199105,65.71,21.05
CL2_0,19910411,199105,65.55,20.89
CL2_0,19910412,199105,66.14,21.48
CL2_0,19910415,199105,66.57,21.91
CL2_0,19910416,199106,66.32,21.24
CL2_0,19910417,199106,66.38,21.3
CL2_0,19910418,199106,65.82,20.74
CL2_0,19910419,199106,66.01,20.93
CL2_0,19910422,199106,66.4,21.32
CL2_0,19910423,199106,65.96,20.88
CL2_0,19910424,199106,66.02,20.94
CL2_0,19910425,199106,66.23,21.15
CL2_0,19910426,199106,66.36,21.28
CL2_0,19910429,199106,66.34,21.26
CL2_0,19910430,199106,66.04,20.96
CL2_0,19910501,199106,66.33,21.25
CL2_0,19910502,199106,66.25,21.17
CL2_0,19910503,199106,66.45,21.37
CL2_0,19910506,199106,66.76,21.68
CL2_0,19910507,199106,66.71,21.63
CL2_0,19910508,199106,66.86,21.78
CL2_0,19910509,199106,67.01,21.93
CL2_0,19910510,199106,66.35,21.27
CL2_0,19910513,199106,65.99,20.91
CL2_0,19910514,199106,65.82,20.74
CL2_0,19910515,199107,65.97,21
CL2_0,19910516,199107,65.96,20.99
CL2_0,19910517,199107,66.18,21.21
CL2_0,19910520,199107,66.26,21.29
CL2_0,19910521,199107,66.03,21.06
CL2_0,19910522,199107,65.8,20.83
CL2_0,19910523,199107,65.99,21.02
CL2_0,19910524,199107,66.16,21.19
CL2_0,19910528,199107,66.3,21.33
CL2_0,19910529,199107,66.08,21.11
CL2_0,19910530,199107,66.29,21.32
CL2_0,19910531,199107,66.1,21.13
CL2_0,19910603,199107,66.1,21.13
CL2_0,19910604,199107,65.99,21.02
CL2_0,19910605,199107,65.44,20.47
CL2_0,19910606,199107,65.3,20.33
CL2_0,19910607,199107,65.25,20.28
CL2_0,19910610,199107,64.81,19.84
CL2_0,19910611,199107,64.93,19.96
CL2_0,19910612,199107,65.02,20.05
CL2_0,19910613,199107,64.68,19.71
CL2_0,19910614,199108,64.65,19.8
CL2_0,19910617,199108,64.83,19.98
CL2_0,19910618,199108,64.92,20.07
CL2_0,19910619,199108,64.73,19.88
CL2_0,19910620,199108,65.02,20.17
CL2_0,19910621,199108,65.08,20.23
CL2_0,19910624,199108,64.83,19.98
CL2_0,19910625,199108,64.9,20.05
CL2_0,19910626,199108,64.93,20.08
CL2_0,19910627,199108,65.33,20.48
CL2_0,19910628,199108,65.41,20.56
CL2_0,19910701,199108,65.61,20.76
CL2_0,19910702,199108,65.67,20.82
CL2_0,19910703,199108,65.52,20.67
CL2_0,19910705,199108,65.74,20.89
CL2_0,19910708,199108,66.09,21.24
CL2_0,19910709,199108,66.14,21.29
CL2_0,19910710,199108,66.28,21.43
CL2_0,19910711,199108,66.14,21.29
CL2_0,19910712,199108,66.57,21.72
CL2_0,19910715,199108,66.32,21.47
CL2_0,19910716,199109,66.52,21.51
CL2_0,19910717,199109,67.02,22.01
CL2_0,19910718,199109,66.84,21.83
CL2_0,19910719,199109,67.18,22.17
CL2_0,19910722,199109,66.88,21.87
CL2_0,19910723,199109,66.33,21.32
CL2_0,19910724,199109,66.53,21.52
CL2_0,19910725,199109,66.47,21.46
CL2_0,19910726,199109,66.49,21.48
CL2_0,19910729,199109,66.36,21.35
CL2_0,19910730,199109,66.43,21.42
CL2_0,19910731,199109,66.69,21.68
CL2_0,19910801,199109,66.28,21.27
CL2_0,19910802,199109,66.33,21.32
CL2_0,19910805,199109,66.48,21.47
CL2_0,19910806,199109,66.38,21.37
CL2_0,19910807,199109,66.37,21.36
CL2_0,19910808,199109,66.59,21.58
CL2_0,19910809,199109,66.63,21.62
CL2_0,19910812,199109,66.7,21.69
CL2_0,19910813,199109,66.59,21.58
CL2_0,19910814,199110,66.3,21.28
CL2_0,19910815,199110,66.45,21.43
CL2_0,19910816,199110,66.3,21.28
CL2_0,19910819,199110,67.45,22.43
CL2_0,19910820,199110,67.42,22.4
CL2_0,19910821,199110,66.57,21.55
CL2_0,19910822,199110,66.74,21.72
CL2_0,19910823,199110,66.83,21.81
CL2_0,19910826,199110,66.99,21.97
CL2_0,19910827,199110,67,21.98
CL2_0,19910828,199110,66.76,21.74
CL2_0,19910829,199110,66.99,21.97
CL2_0,19910830,199110,67.28,22.26
CL2_0,19910903,199110,67.26,22.24
CL2_0,19910904,199110,66.83,21.81
CL2_0,19910905,199110,66.71,21.69
CL2_0,19910906,199110,66.59,21.57
CL2_0,19910909,199110,66.35,21.33
CL2_0,19910910,199110,66.43,21.41
CL2_0,19910911,199110,66.66,21.64
CL2_0,19910912,199110,66.55,21.53
CL2_0,19910913,199110,66.7,21.68
CL2_0,19910916,199111,66.83,21.72
CL2_0,19910917,199111,66.65,21.54
CL2_0,19910918,199111,66.87,21.76
CL2_0,19910919,199111,66.77,21.66
CL2_0,19910920,199111,66.9,21.79
CL2_0,19910923,199111,67.18,22.07
CL2_0,19910924,199111,67.3,22.19
CL2_0,19910925,199111,67.32,22.21
CL2_0,19910926,199111,67.32,22.21
CL2_0,19910927,199111,67.43,22.32
CL2_0,19910930,199111,67.34,22.23
CL2_0,19911001,199111,67.33,22.22
CL2_0,19911002,199111,67.44,22.33
CL2_0,19911003,199111,67.78,22.67
CL2_0,19911004,199111,67.72,22.61
CL2_0,19911007,199111,68.09,22.98
CL2_0,19911008,199111,68.1,22.99
CL2_0,19911009,199111,68.27,23.16
CL2_0,19911010,199111,68.09,22.98
CL2_0,19911011,199111,68.2,23.09
CL2_0,19911014,199111,68.57,23.46
CL2_0,19911015,199111,68.97,23.86
CL2_0,19911016,199112,68.81,23.43
CL2_0,19911017,199112,69.04,23.66
CL2_0,19911018,199112,69.25,23.87
CL2_0,19911021,199112,69.31,23.93
CL2_0,19911022,199112,69.03,23.65
CL2_0,19911023,199112,68.64,23.26
CL2_0,19911024,199112,68.87,23.49
CL2_0,19911025,199112,68.5,23.12
CL2_0,19911028,199112,68.59,23.21
CL2_0,19911029,199112,68.49,23.11
CL2_0,19911030,199112,68.49,23.11
CL2_0,19911031,199112,68.75,23.37
CL2_0,19911101,199112,69.2,23.82
CL2_0,19911104,199112,69.18,23.8
CL2_0,19911105,199112,69.16,23.78
CL2_0,19911106,199112,68.78,23.4
CL2_0,19911107,199112,68.58,23.2
CL2_0,19911108,199112,68.39,23.01
CL2_0,19911111,199112,67.96,22.58
CL2_0,19911112,199112,67.88,22.5
CL2_0,19911113,199112,67.73,22.35
CL2_0,19911114,199201,67.88,22.37
CL2_0,19911115,199201,68.18,22.67
CL2_0,19911118,199201,67.76,22.25
CL2_0,19911119,199201,67.49,21.98
CL2_0,19911120,199201,67.5,21.99
CL2_0,19911121,199201,67.29,21.78
CL2_0,19911122,199201,66.72,21.21
CL2_0,19911125,199201,66.93,21.42
CL2_0,19911126,199201,66.53,21.02
CL2_0,19911127,199201,66.86,21.35
CL2_0,19911129,199201,66.99,21.48
CL2_0,19911202,199201,66.59,21.08
CL2_0,19911203,199201,66.02,20.51
CL2_0,19911204,199201,66.27,20.76
CL2_0,19911205,199201,65.9,20.39
CL2_0,19911206,199201,65.55,20.04
CL2_0,19911209,199201,64.93,19.42
CL2_0,19911210,199201,64.92,19.41
CL2_0,19911211,199201,65.02,19.51
CL2_0,19911212,199201,65.47,19.96
CL2_0,19911213,199201,65.56,20.05
CL2_0,19911216,199202,65.27,19.74
CL2_0,19911217,199202,64.94,19.41
CL2_0,19911218,199202,64.86,19.33
CL2_0,19911219,199202,64.65,19.12
CL2_0,19911220,199202,64.05,18.52
CL2_0,19911223,199202,64.31,18.78
CL2_0,19911224,199202,64.5,18.97
CL2_0,19911226,199202,64.03,18.5
CL2_0,19911227,199202,64.29,18.76
CL2_0,19911230,199202,64.18,18.65
CL2_0,19911231,199202,64.65,19.12
CL2_0,19920102,199202,65.02,19.49
CL2_0,19920103,199202,64.76,19.23
CL2_0,19920106,199202,64.74,19.21
CL2_0,19920107,199202,64.22,18.69
CL2_0,19920108,199202,63.4,17.87
CL2_0,19920109,199202,63.39,17.86
CL2_0,19920110,199202,63.76,18.23
CL2_0,19920113,199202,64.32,18.79
CL2_0,19920114,199202,64,18.47
CL2_0,19920115,199203,64.38,19
CL2_0,19920116,199203,64.42,19.04
CL2_0,19920117,199203,64.67,19.29
CL2_0,19920120,199203,64.42,19.04
CL2_0,19920121,199203,64.1,18.72
CL2_0,19920122,199203,64.32,18.94
CL2_0,19920123,199203,64.1,18.72
CL2_0,19920124,199203,64.38,19
CL2_0,19920127,199203,64.74,19.36
CL2_0,19920128,199203,64.55,19.17
CL2_0,19920129,199203,64.27,18.89
CL2_0,19920130,199203,64.32,18.94
CL2_0,19920131,199203,64.28,18.9
CL2_0,19920203,199203,64.34,18.96
CL2_0,19920204,199203,64.65,19.27
CL2_0,19920205,199203,64.88,19.5
CL2_0,19920206,199203,64.88,19.5
CL2_0,19920207,199203,65.25,19.87
CL2_0,19920210,199203,65.16,19.78
CL2_0,19920211,199203,64.66,19.28
CL2_0,19920212,199203,64.65,19.27
CL2_0,19920213,199203,65.06,19.68
CL2_0,19920214,199204,64.86,19.63
CL2_0,19920218,199204,63.5,18.27
CL2_0,19920219,199204,63.94,18.71
CL2_0,19920220,199204,63.97,18.74
CL2_0,19920221,199204,63.89,18.66
CL2_0,19920224,199204,63.66,18.43
CL2_0,19920225,199204,63.71,18.48
CL2_0,19920226,199204,63.69,18.46
CL2_0,19920227,199204,63.98,18.75
CL2_0,19920228,199204,63.91,18.68
CL2_0,19920302,199204,63.57,18.34
CL2_0,19920303,199204,63.87,18.64
CL2_0,19920304,199204,63.86,18.63
CL2_0,19920305,199204,63.78,18.55
CL2_0,19920306,199204,63.74,18.51
CL2_0,19920309,199204,63.9,18.67
CL2_0,19920310,199204,63.92,18.69
CL2_0,19920311,199204,63.73,18.5
CL2_0,19920312,199204,64.06,18.83
CL2_0,19920313,199204,64.41,19.18
CL2_0,19920316,199205,64.37,19.28
CL2_0,19920317,199205,64.44,19.35
CL2_0,19920318,199205,64.3,19.21
CL2_0,19920319,199205,64.56,19.47
CL2_0,19920320,199205,64.18,19.09
CL2_0,19920323,199205,64.22,19.13
CL2_0,19920324,199205,64.31,19.22
CL2_0,19920325,199205,64.28,19.19
CL2_0,19920326,199205,64.37,19.28
CL2_0,19920327,199205,64.25,19.16
CL2_0,19920330,199205,64.34,19.25
CL2_0,19920331,199205,64.53,19.44
CL2_0,19920401,199205,64.93,19.84
CL2_0,19920402,199205,64.89,19.8
CL2_0,19920403,199205,65.38,20.29
CL2_0,19920406,199205,65.54,20.45
CL2_0,19920407,199205,65.32,20.23
CL2_0,19920408,199205,65.71,20.62
CL2_0,19920409,199205,65.4,20.31
CL2_0,19920410,199205,65.53,20.44
CL2_0,19920413,199205,65.31,20.22
CL2_0,19920414,199205,64.95,19.86
CL2_0,19920415,199206,64.98,19.98
CL2_0,19920416,199206,65.38,20.38
CL2_0,19920420,199206,65.43,20.43
CL2_0,19920421,199206,65.44,20.44
CL2_0,19920422,199206,65.11,20.11
CL2_0,19920423,199206,65.11,20.11
CL2_0,19920424,199206,65.22,20.22
CL2_0,19920427,199206,65.29,20.29
CL2_0,19920428,199206,65.41,20.41
CL2_0,19920429,199206,65.77,20.77
CL2_0,19920430,199206,65.85,20.85
CL2_0,19920501,199206,65.85,20.85
CL2_0,19920504,199206,66.12,21.12
CL2_0,19920505,199206,65.8,20.8
CL2_0,19920506,199206,65.77,20.77
CL2_0,19920507,199206,65.71,20.71
CL2_0,19920508,199206,65.86,20.86
CL2_0,19920511,199206,66,21
CL2_0,19920512,199206,65.96,20.96
CL2_0,19920513,199206,65.76,20.76
CL2_0,19920514,199207,65.55,20.68
CL2_0,19920515,199207,65.73,20.86
CL2_0,19920518,199207,65.58,20.71
CL2_0,19920519,199207,65.22,20.35
CL2_0,19920520,199207,65.27,20.4
CL2_0,19920521,199207,65.77,20.9
CL2_0,19920522,199207,65.81,20.94
CL2_0,19920526,199207,66.87,22
CL2_0,19920527,199207,66.79,21.92
CL2_0,19920528,199207,66.82,21.95
CL2_0,19920529,199207,66.98,22.11
CL2_0,19920601,199207,66.9,22.03
CL2_0,19920602,199207,66.98,22.11
CL2_0,19920603,199207,67.3,22.43
CL2_0,19920604,199207,67.35,22.48
CL2_0,19920605,199207,67.49,22.62
CL2_0,19920608,199207,67.31,22.44
CL2_0,19920609,199207,67.19,22.32
CL2_0,19920610,199207,67.38,22.51
CL2_0,19920611,199207,67.22,22.35
CL2_0,19920612,199207,67.17,22.3
CL2_0,19920615,199207,67.23,22.36
CL2_0,19920616,199208,67.17,22.35
CL2_0,19920617,199208,67.16,22.34
CL2_0,19920618,199208,67.15,22.33
CL2_0,19920619,199208,67.17,22.35
CL2_0,19920622,199208,67.3,22.48
CL2_0,19920623,199208,67.41,22.59
CL2_0,19920624,199208,67.71,22.89
CL2_0,19920625,199208,67.4,22.58
CL2_0,19920626,199208,67.26,22.44
CL2_0,19920629,199208,67.06,22.24
CL2_0,19920630,199208,66.42,21.6
CL2_0,19920701,199208,66.68,21.86
CL2_0,19920702,199208,66.92,22.1
CL2_0,19920706,199208,66.71,21.89
CL2_0,19920707,199208,66.22,21.4
CL2_0,19920708,199208,66.23,21.41
CL2_0,19920709,199208,66.22,21.4
CL2_0,19920710,199208,66.1,21.28
CL2_0,19920713,199208,66.18,21.36
CL2_0,19920714,199208,66.28,21.46
CL2_0,19920715,199209,66.52,21.6
CL2_0,19920716,199209,66.59,21.67
CL2_0,19920717,199209,66.38,21.46
CL2_0,19920720,199209,66.53,21.61
CL2_0,19920721,199209,66.47,21.55
CL2_0,19920722,199209,66.76,21.84
CL2_0,19920723,199209,66.88,21.96
CL2_0,19920724,199209,66.9,21.98
CL2_0,19920727,199209,66.96,22.04
CL2_0,19920728,199209,66.97,22.05
CL2_0,19920729,199209,66.92,22
CL2_0,19920730,199209,66.75,21.83
CL2_0,19920731,199209,66.79,21.87
CL2_0,19920803,199209,66.5,21.58
CL2_0,19920804,199209,66.27,21.35
CL2_0,19920805,199209,66.1,21.18
CL2_0,19920806,199209,66.34,21.42
CL2_0,19920807,199209,66.14,21.22
CL2_0,19920810,199209,65.95,21.03
CL2_0,19920811,199209,65.83,20.91
CL2_0,19920812,199209,66,21.08
CL2_0,19920813,199209,66.26,21.34
CL2_0,19920814,199210,66.21,21.22
CL2_0,19920817,199210,66.34,21.35
CL2_0,19920818,199210,66.31,21.32
CL2_0,19920819,199210,66.17,21.18
CL2_0,19920820,199210,66.24,21.25
